topic,white_M,hispanic_M,black_M,asian_M,white_F,hispanic_F,black_F,asian_F,carnegie_group,carnegie_tag
131,0.007700836041106811548,0.00744510378991324371,0.00720538217605660627,0.006941383489145689796,0.01422712797004547816,0.015195644870278148427,0.0144979745606548251735,0.012151080258243158832,Top10CR_Q,"(0.16, 0.19)"
132,0.0081001462587407851,0.0114788679692185636904,0.010684771369532600314,0.010708337107579025441,0.007835251140195767208,0.011922833903023137041,0.009485320289000977606,0.0094327653873854270705,Top10CR_Q,"(0.16, 0.19)"
133,0.01419626920380724081,0.0117230501085963367235,0.01444881970877026144,0.0120877112406238515825,0.01199356309719139763,0.010943336928601146613,0.0115037188389829820345,0.0108909111128841566214,Top10CR_Q,"(0.16, 0.19)"
134,0.0123941520404707395906,0.013540986775214446529,0.012477728325648015559,0.011181413441196304922,0.014498726143356142359,0.015887453487823598044,0.014142012322594455063,0.0153596433654095817655,Top10CR_Q,"(0.16, 0.19)"
135,0.0052640217718061395912,0.004626815801183188141,0.0052537625859786989775,0.0050728838280143555663,0.003977764491149932719,0.0035183966968104060357,0.0037848649101292612447,0.003911898402618254201,Top10CR_Q,"(0.16, 0.19)"
136,0.0037895815164443567758,0.0035401035103495406757,0.003996608804462527309,0.0035843022595779030956,0.0041324927744141416363,0.0042137212766471452827,0.003647336514213121344,0.0029449688520103230386,Top10CR_Q,"(0.16, 0.19)"
137,0.0024475194601571890498,0.0023712609946292338174,0.0026156383047189445704,0.0018641756314697133157,0.002513616029117361008,0.0024636131013853808259,0.0025451137002981355046,0.0018435792183749922941,Top10CR_Q,"(0.16, 0.19)"
138,0.0011248727798727546638,0.0010804645880834793007,0.0010772689942427127815,0.0011852091217154456358,0.0010224811043872781854,0.0009909219510050697703,0.0010071618076034238642,0.00094445394554393756674,Top10CR_Q,"(0.16, 0.19)"
139,0.004367399763748696391,0.0042052203971239769834,0.0041587614272862245315,0.0042625946023219182543,0.0039665778779148088837,0.0034584083985648637882,0.0038898207029948020706,0.004242715047138961557,Top10CR_Q,"(0.16, 0.19)"
140,0.0020610401973217530706,0.0022398290497135614225,0.0021574654222406143715,0.0018347341584926260684,0.0019135500866271678211,0.0019048050913126297017,0.0017539779903811237072,0.0021117083157543732777,Top10CR_Q,"(0.16, 0.19)"
141,0.0104062706107766860825,0.009118896989025101044,0.009759514610362481686,0.012573097531943062705,0.0062919976236665848087,0.0060379977833174531467,0.0058174843617665217756,0.0068985071929580279572,Top10CR_Q,"(0.16, 0.19)"
142,0.0018712915365445802723,0.0015613223170402052119,0.0018797258596405815578,0.0017198385362525594413,0.001709284688638948833,0.0019038424992244498374,0.00166135759883320645,0.0014977145391240665521,Top10CR_Q,"(0.16, 0.19)"
143,0.0093485122343485621666,0.0100679636887171737415,0.008321011297340943255,0.008988434425341195788,0.01008631829015939016,0.011220615974835083046,0.010798478112851589642,0.009828016803474555977,Top10CR_Q,"(0.16, 0.19)"
144,0.00447408741496318118,0.0044564933747390222127,0.004365196535746886052,0.0040011241840767516886,0.0045157665519016184365,0.004214258508790612387,0.004613788613810805937,0.0040489487024600605325,Top10CR_Q,"(0.16, 0.19)"
145,0.0030217700650751509766,0.0028386973924699777713,0.0027764644788162096349,0.002913406934474030204,0.0028928714005685570343,0.002669457193087659659,0.0027935020502975997526,0.0035609073190454270727,Top10CR_Q,"(0.16, 0.19)"
146,0.0016377085451061179146,0.0016416822481262292301,0.0015150630038006058927,0.0017879722100489949764,0.001362845545045254911,0.0012104976613027784596,0.0013057103859740836048,0.0014276969092571556301,Top10CR_Q,"(0.16, 0.19)"
147,0.01566309395131337678,0.01823951726514281274,0.015857491319875302658,0.02254157189884197787,0.01472546813105633458,0.016434759196608237236,0.01521358739011881499,0.018361409692400488059,Top10CR_Q,"(0.16, 0.19)"
148,0.0017596824363748870171,0.0015698373424275367426,0.0016694445245579421225,0.0015539004336685621879,0.0017561748824690644603,0.0016739266031192046476,0.0017448508640963523075,0.001600994164399726303,Top10CR_Q,"(0.16, 0.19)"
149,0.0020217801358427491354,0.0017818033016401420751,0.0017709602191839581144,0.0016789118813989241621,0.0020940601302514033365,0.002136939274058129919,0.002115576220226686106,0.0031484762887002661277,Top10CR_Q,"(0.16, 0.19)"
150,0.0013704242303724547587,0.0011851452950042427882,0.0012261968289655507249,0.0015602959615872826269,0.0010195367376668430481,0.0010842184277411190068,0.001014276754904395569,0.0011796865987016221107,Top10CR_Q,"(0.16, 0.19)"
