carnegie_group,carnegie_tag,topic,expected_dist
avg_citations_Q,"(1.77, 4.07)",81,0.3118280338355796549
avg_citations_Q,"(0.1, 1.47)",82,0.35735851912690948733
avg_citations_Q,"(1.48, 1.74)",82,0.331474383964308367
avg_citations_Q,"(1.77, 4.07)",82,0.3111670969087821651
avg_citations_Q,"(0.1, 1.47)",83,0.3572646356455177485
avg_citations_Q,"(1.48, 1.74)",83,0.33124053589654307863
avg_citations_Q,"(1.77, 4.07)",83,0.311494828457939136
avg_citations_Q,"(0.1, 1.47)",84,0.35727611679383136553
avg_citations_Q,"(1.48, 1.74)",84,0.3312459603581293369
avg_citations_Q,"(1.77, 4.07)",84,0.31147792284803924848
avg_citations_Q,"(0.1, 1.47)",85,0.3573335951306206414
avg_citations_Q,"(1.48, 1.74)",85,0.33149684500963129912
avg_citations_Q,"(1.77, 4.07)",85,0.31116955985974805595
avg_citations_Q,"(0.1, 1.47)",86,0.35727044282556850072
avg_citations_Q,"(1.48, 1.74)",86,0.3314110640834357152
avg_citations_Q,"(1.77, 4.07)",86,0.31131849309099573575
avg_citations_Q,"(0.1, 1.47)",87,0.35730264084596394337
avg_citations_Q,"(1.48, 1.74)",87,0.33129732560028018752
avg_citations_Q,"(1.77, 4.07)",87,0.3114000335537557569
avg_citations_Q,"(0.1, 1.47)",88,0.3572990069593781303
avg_citations_Q,"(1.48, 1.74)",88,0.3313243328804572573
avg_citations_Q,"(1.77, 4.07)",88,0.3113766601601646473
avg_citations_Q,"(0.1, 1.47)",89,0.3572152101601738498
avg_citations_Q,"(1.48, 1.74)",89,0.33124308913641340745
avg_citations_Q,"(1.77, 4.07)",89,0.31154170070341281865
avg_citations_Q,"(0.1, 1.47)",90,0.3573142229449039401
avg_citations_Q,"(1.48, 1.74)",90,0.33135275504709047322
avg_citations_Q,"(1.77, 4.07)",90,0.3113330220080055837
avg_citations_Q,"(0.1, 1.47)",91,0.35735073524625507726
avg_citations_Q,"(1.48, 1.74)",91,0.33144275896173166346
avg_citations_Q,"(1.77, 4.07)",91,0.31120650579201323237
avg_citations_Q,"(0.1, 1.47)",92,0.35733986392133785297
avg_citations_Q,"(1.48, 1.74)",92,0.33141041225508413224
avg_citations_Q,"(1.77, 4.07)",92,0.31124972382357805664
avg_citations_Q,"(0.1, 1.47)",93,0.35729301967822239936
avg_citations_Q,"(1.48, 1.74)",93,0.33140389008529231132
avg_citations_Q,"(1.77, 4.07)",93,0.31130309023648533497
avg_citations_Q,"(0.1, 1.47)",94,0.35729396989237936858
avg_citations_Q,"(1.48, 1.74)",94,0.3312329539908261866
avg_citations_Q,"(1.77, 4.07)",94,0.311473076116794489
avg_citations_Q,"(0.1, 1.47)",95,0.35732583377795409398
avg_citations_Q,"(1.48, 1.74)",95,0.33130247026956587518
avg_citations_Q,"(1.77, 4.07)",95,0.3113716959524799469
avg_citations_Q,"(0.1, 1.47)",96,0.35728217228879716324
avg_citations_Q,"(1.48, 1.74)",96,0.3312926788758256266
avg_citations_Q,"(1.77, 4.07)",96,0.31142514883537717084
avg_citations_Q,"(0.1, 1.47)",97,0.35730161859185101972
avg_citations_Q,"(1.48, 1.74)",97,0.3313432920421776471
avg_citations_Q,"(1.77, 4.07)",97,0.31135508936597130035
avg_citations_Q,"(0.1, 1.47)",98,0.35727245168751228221
avg_citations_Q,"(1.48, 1.74)",98,0.33131990791211038042
avg_citations_Q,"(1.77, 4.07)",98,0.31140764040037732614
avg_citations_Q,"(0.1, 1.47)",99,0.3573547849933796535
avg_citations_Q,"(1.48, 1.74)",99,0.33142175836799560098
avg_citations_Q,"(1.77, 4.07)",99,0.31122345663862468026
avg_citations_Q,"(0.1, 1.47)",100,0.35713388240808224518
avg_citations_Q,"(1.48, 1.74)",100,0.33116543358324918015
avg_citations_Q,"(1.77, 4.07)",100,0.31170068400866848094
avg_citations_Q,"(0.1, 1.47)",101,0.35723905286778235394
avg_citations_Q,"(1.48, 1.74)",101,0.33124878467728431785
avg_citations_Q,"(1.77, 4.07)",101,0.31151216245493333948
avg_citations_Q,"(0.1, 1.47)",102,0.35719799911194297375
avg_citations_Q,"(1.48, 1.74)",102,0.3311295546573585722
avg_citations_Q,"(1.77, 4.07)",102,0.31167244623069841286
avg_citations_Q,"(0.1, 1.47)",103,0.3573083887354185263
avg_citations_Q,"(1.48, 1.74)",103,0.3313128467251141734
avg_citations_Q,"(1.77, 4.07)",103,0.31137876453946731806
avg_citations_Q,"(0.1, 1.47)",104,0.35724216697439707137
avg_citations_Q,"(1.48, 1.74)",104,0.3312815456111285117
avg_citations_Q,"(1.77, 4.07)",104,0.31147628741447441617
avg_citations_Q,"(0.1, 1.47)",105,0.35730603731200635383
avg_citations_Q,"(1.48, 1.74)",105,0.33135887729561663593
avg_citations_Q,"(1.77, 4.07)",105,0.31133508539237711506
avg_citations_Q,"(0.1, 1.47)",106,0.35746586061560746436
avg_citations_Q,"(1.48, 1.74)",106,0.33141898896992318482
avg_citations_Q,"(1.77, 4.07)",106,0.31111515041446941235
avg_citations_Q,"(0.1, 1.47)",107,0.35727893436851907913
avg_citations_Q,"(1.48, 1.74)",107,0.3313220554247728502
avg_citations_Q,"(1.77, 4.07)",107,0.311399010206708162
avg_citations_Q,"(0.1, 1.47)",108,0.35729690146803795342
avg_citations_Q,"(1.48, 1.74)",108,0.3313281576489826246
avg_citations_Q,"(1.77, 4.07)",108,0.31137494088297935853
avg_citations_Q,"(0.1, 1.47)",109,0.35718151704668945376
avg_citations_Q,"(1.48, 1.74)",109,0.33122394242942367843
avg_citations_Q,"(1.77, 4.07)",109,0.3115945405238867951
avg_citations_Q,"(0.1, 1.47)",110,0.35726362593547759724
avg_citations_Q,"(1.48, 1.74)",110,0.33123635804773853483
avg_citations_Q,"(1.77, 4.07)",110,0.31150001601678386175
avg_citations_Q,"(0.1, 1.47)",111,0.35731205709023684006
avg_citations_Q,"(1.48, 1.74)",111,0.33129921400694678155
avg_citations_Q,"(1.77, 4.07)",111,0.31138872890281624659
avg_citations_Q,"(0.1, 1.47)",112,0.35719280904608479669
avg_citations_Q,"(1.48, 1.74)",112,0.33114450125373010467
avg_citations_Q,"(1.77, 4.07)",112,0.31166268970018506322
avg_citations_Q,"(0.1, 1.47)",113,0.35715349669043743963
avg_citations_Q,"(1.48, 1.74)",113,0.33114481713741260506
avg_citations_Q,"(1.77, 4.07)",113,0.31170168617215003682
avg_citations_Q,"(0.1, 1.47)",114,0.3572518041748636754
avg_citations_Q,"(1.48, 1.74)",114,0.3312934498268332525
avg_citations_Q,"(1.77, 4.07)",114,0.31145474599830303995
avg_citations_Q,"(0.1, 1.47)",115,0.35726249685153133818
avg_citations_Q,"(1.48, 1.74)",115,0.3313352503796040804
avg_citations_Q,"(1.77, 4.07)",115,0.31140225276886451437
avg_citations_Q,"(0.1, 1.47)",116,0.35717588141595617746
avg_citations_Q,"(1.48, 1.74)",116,0.33109344794665308365
avg_citations_Q,"(1.77, 4.07)",116,0.31173067063739077343
avg_citations_Q,"(0.1, 1.47)",117,0.3571845521368477075
avg_citations_Q,"(1.48, 1.74)",117,0.33118518001197817024
avg_citations_Q,"(1.77, 4.07)",117,0.3116302678511740294
avg_citations_Q,"(0.1, 1.47)",118,0.35721993272626367588
avg_citations_Q,"(1.48, 1.74)",118,0.33123416844636636362
avg_citations_Q,"(1.77, 4.07)",118,0.31154589882736991025
avg_citations_Q,"(0.1, 1.47)",119,0.3573171031122477435
avg_citations_Q,"(1.48, 1.74)",119,0.33138772099014768545
avg_citations_Q,"(1.77, 4.07)",119,0.31129517589760462022
avg_citations_Q,"(0.1, 1.47)",120,0.3572269912687553548
avg_citations_Q,"(1.48, 1.74)",120,0.33138091370537558843
avg_citations_Q,"(1.77, 4.07)",120,0.31139209502586901482
avg_citations_Q,"(0.1, 1.47)",121,0.35721091523496265816
avg_citations_Q,"(1.48, 1.74)",121,0.3312360130012692439
avg_citations_Q,"(1.77, 4.07)",121,0.31155307176376807138
avg_citations_Q,"(0.1, 1.47)",122,0.35733470223004678665
avg_citations_Q,"(1.48, 1.74)",122,0.33132474662555383814
avg_citations_Q,"(1.77, 4.07)",122,0.31134055114439933214
avg_citations_Q,"(0.1, 1.47)",123,0.35720502190726987675
avg_citations_Q,"(1.48, 1.74)",123,0.33117625781376741924
avg_citations_Q,"(1.77, 4.07)",123,0.31161872027896272058
avg_citations_Q,"(0.1, 1.47)",124,0.35724153819969158035
avg_citations_Q,"(1.48, 1.74)",124,0.33121068008854533717
avg_citations_Q,"(1.77, 4.07)",124,0.31154778171176311674
avg_citations_Q,"(0.1, 1.47)",125,0.3573227774749918875
avg_citations_Q,"(1.48, 1.74)",125,0.33137941348750349094
avg_citations_Q,"(1.77, 4.07)",125,0.3112978090375046679
avg_citations_Q,"(0.1, 1.47)",126,0.3572856554827852985
avg_citations_Q,"(1.48, 1.74)",126,0.3313173783744892613
avg_citations_Q,"(1.77, 4.07)",126,0.31139696614272545865
avg_citations_Q,"(0.1, 1.47)",127,0.35732619600221899976
avg_citations_Q,"(1.48, 1.74)",127,0.33135531545191621822
avg_citations_Q,"(1.77, 4.07)",127,0.3113184885458647234
avg_citations_Q,"(0.1, 1.47)",128,0.35722984931756612462
avg_citations_Q,"(1.48, 1.74)",128,0.3312899258090494195
avg_citations_Q,"(1.77, 4.07)",128,0.31148022487338444144
avg_citations_Q,"(0.1, 1.47)",129,0.3572772577533658778
avg_citations_Q,"(1.48, 1.74)",129,0.331337644554556286
avg_citations_Q,"(1.77, 4.07)",129,0.31138509769207780515
avg_citations_Q,"(0.1, 1.47)",130,0.35737347529414043994
avg_citations_Q,"(1.48, 1.74)",130,0.33139890004499809824
avg_citations_Q,"(1.77, 4.07)",130,0.31122762466086139753
avg_citations_Q,"(0.1, 1.47)",131,0.35729874316292185353
avg_citations_Q,"(1.48, 1.74)",131,0.33129835103627786085
avg_citations_Q,"(1.77, 4.07)",131,0.31140290580080028343
avg_citations_Q,"(0.1, 1.47)",132,0.357258620923630178
avg_citations_Q,"(1.48, 1.74)",132,0.3312327961225003893
avg_citations_Q,"(1.77, 4.07)",132,0.31150858295386945325
avg_citations_Q,"(0.1, 1.47)",133,0.3572433438029807361
avg_citations_Q,"(1.48, 1.74)",133,0.33124062630220413571
avg_citations_Q,"(1.77, 4.07)",133,0.31151602989481509053
avg_citations_Q,"(0.1, 1.47)",134,0.3573422596246956415
avg_citations_Q,"(1.48, 1.74)",134,0.3313329489692329848
avg_citations_Q,"(1.77, 4.07)",134,0.31132479140607131527
avg_citations_Q,"(0.1, 1.47)",135,0.35728787871505860926
avg_citations_Q,"(1.48, 1.74)",135,0.33132895164728849258
avg_citations_Q,"(1.77, 4.07)",135,0.31138316963765296254
avg_citations_Q,"(0.1, 1.47)",136,0.35728861132833371578
avg_citations_Q,"(1.48, 1.74)",136,0.33125826204319929643
avg_citations_Q,"(1.77, 4.07)",136,0.31145312662846700127
avg_citations_Q,"(0.1, 1.47)",137,0.3573094421520844935
avg_citations_Q,"(1.48, 1.74)",137,0.33126741730224765957
avg_citations_Q,"(1.77, 4.07)",137,0.31142314054566779067
avg_citations_Q,"(0.1, 1.47)",138,0.3574177290727773984
avg_citations_Q,"(1.48, 1.74)",138,0.33145317161836212818
avg_citations_Q,"(1.77, 4.07)",138,0.31112909930886046818
avg_citations_Q,"(0.1, 1.47)",139,0.35727120932057353196
avg_citations_Q,"(1.48, 1.74)",139,0.33139935281651915607
avg_citations_Q,"(1.77, 4.07)",139,0.3113294378629071695
avg_citations_Q,"(0.1, 1.47)",140,0.35724742472906543687
avg_citations_Q,"(1.48, 1.74)",140,0.33132552780515616702
avg_citations_Q,"(1.77, 4.07)",140,0.31142704746577839467
avg_citations_Q,"(0.1, 1.47)",141,0.35729865686873062952
avg_citations_Q,"(1.48, 1.74)",141,0.33123901292458177235
avg_citations_Q,"(1.77, 4.07)",141,0.31146233020668750565
avg_citations_Q,"(0.1, 1.47)",142,0.35722871535774988072
avg_citations_Q,"(1.48, 1.74)",142,0.33118445740218884724
avg_citations_Q,"(1.77, 4.07)",142,0.31158682724006135016
avg_citations_Q,"(0.1, 1.47)",143,0.3572628932858839596
avg_citations_Q,"(1.48, 1.74)",143,0.3312973416058437873
avg_citations_Q,"(1.77, 4.07)",143,0.31143976510827224414
avg_citations_Q,"(0.1, 1.47)",144,0.35729362426675731276
avg_citations_Q,"(1.48, 1.74)",144,0.33133581384984149253
avg_citations_Q,"(1.77, 4.07)",144,0.31137056188340118121
avg_citations_Q,"(0.1, 1.47)",145,0.35739071596459326586
avg_citations_Q,"(1.48, 1.74)",145,0.3314462593623207824
avg_citations_Q,"(1.77, 4.07)",145,0.31116302467308591618
avg_citations_Q,"(0.1, 1.47)",146,0.35726729436524740492
avg_citations_Q,"(1.48, 1.74)",146,0.33129359944750703503
avg_citations_Q,"(1.77, 4.07)",146,0.3114391061872455565
avg_citations_Q,"(0.1, 1.47)",147,0.3573586408789484031
avg_citations_Q,"(1.48, 1.74)",147,0.33139192669792280475
avg_citations_Q,"(1.77, 4.07)",147,0.31124943242312875946
avg_citations_Q,"(0.1, 1.47)",148,0.3573325191698355621
avg_citations_Q,"(1.48, 1.74)",148,0.33133168008301306566
avg_citations_Q,"(1.77, 4.07)",148,0.3113358007471513724
avg_citations_Q,"(0.1, 1.47)",149,0.3573660460937979166
avg_citations_Q,"(1.48, 1.74)",149,0.33145426083339011818
avg_citations_Q,"(1.77, 4.07)",149,0.31117969307281206426
avg_citations_Q,"(0.1, 1.47)",150,0.35722342804225213985
avg_citations_Q,"(1.48, 1.74)",150,0.3312430523051539059
avg_citations_Q,"(1.77, 4.07)",150,0.3115335196525938656
avg_citations_Q,"(0.1, 1.47)",151,0.35738272749472576516
avg_citations_Q,"(1.48, 1.74)",151,0.33150747708897780646
avg_citations_Q,"(1.77, 4.07)",151,0.31110979541629646446
avg_citations_Q,"(0.1, 1.47)",152,0.35722493265836624632
avg_citations_Q,"(1.48, 1.74)",152,0.3312328119973416425
avg_citations_Q,"(1.77, 4.07)",152,0.31154225534429216482
avg_citations_Q,"(0.1, 1.47)",153,0.35744272093045878825
avg_citations_Q,"(1.48, 1.74)",153,0.33150060277447618447
avg_citations_Q,"(1.77, 4.07)",153,0.31105667629506514841
avg_citations_Q,"(0.1, 1.47)",154,0.35730051533199879067
avg_citations_Q,"(1.48, 1.74)",154,0.33131892422705069308
avg_citations_Q,"(1.77, 4.07)",154,0.3113805604409504713
avg_citations_Q,"(0.1, 1.47)",155,0.3571924200689983154
avg_citations_Q,"(1.48, 1.74)",155,0.3312190700878421605
avg_citations_Q,"(1.77, 4.07)",155,0.31158850984315944647
avg_citations_Q,"(0.1, 1.47)",156,0.3572701594035701889
avg_citations_Q,"(1.48, 1.74)",156,0.33129358842821155832
avg_citations_Q,"(1.77, 4.07)",156,0.3114362521682182333
avg_citations_Q,"(0.1, 1.47)",157,0.35729222465580000006
avg_citations_Q,"(1.48, 1.74)",157,0.33121128902026228467
avg_citations_Q,"(1.77, 4.07)",157,0.31149648632393773335
avg_citations_Q,"(0.1, 1.47)",158,0.35725249411221031385
avg_citations_Q,"(1.48, 1.74)",158,0.3312674513608019591
avg_citations_Q,"(1.77, 4.07)",158,0.31148005452698770127
avg_citations_Q,"(0.1, 1.47)",159,0.35738741956454969924
avg_citations_Q,"(1.48, 1.74)",159,0.3313671993468002624
avg_citations_Q,"(1.77, 4.07)",159,0.31124538108864993561
avg_citations_Q,"(0.1, 1.47)",160,0.35718346607304393294
avg_citations_Q,"(1.48, 1.74)",160,0.33100803920219923042
avg_citations_Q,"(1.77, 4.07)",160,0.3118084947247568214
avg_citations_Q,"(0.1, 1.47)",161,0.35734223310680170347
avg_citations_Q,"(1.48, 1.74)",161,0.33136825209201768616
avg_citations_Q,"(1.77, 4.07)",161,0.3112895148011805925
avg_citations_Q,"(0.1, 1.47)",162,0.3572654959206655267
avg_citations_Q,"(1.48, 1.74)",162,0.3312518854819853909
avg_citations_Q,"(1.77, 4.07)",162,0.31148261859734904415
avg_citations_Q,"(0.1, 1.47)",163,0.35726015582486982347
avg_citations_Q,"(1.48, 1.74)",163,0.3313010791623117423
avg_citations_Q,"(1.77, 4.07)",163,0.31143876501281851735
avg_citations_Q,"(0.1, 1.47)",164,0.35722686581164503068
avg_citations_Q,"(1.48, 1.74)",164,0.33123251932216813217
avg_citations_Q,"(1.77, 4.07)",164,0.31154061486618681704
avg_citations_Q,"(0.1, 1.47)",165,0.35721087246343136465
avg_citations_Q,"(1.48, 1.74)",165,0.33117509329987572324
avg_citations_Q,"(1.77, 4.07)",165,0.31161403423669282336
avg_citations_Q,"(0.1, 1.47)",166,0.35727914491817932844
avg_citations_Q,"(1.48, 1.74)",166,0.331341048298536229
avg_citations_Q,"(1.77, 4.07)",166,0.3113798067832843405
avg_citations_Q,"(0.1, 1.47)",167,0.35735462111820373032
avg_citations_Q,"(1.48, 1.74)",167,0.33141030485990194036
avg_citations_Q,"(1.77, 4.07)",167,0.3112350740218944079
avg_citations_Q,"(0.1, 1.47)",168,0.3572164093028146503
avg_citations_Q,"(1.48, 1.74)",168,0.33115945894505639381
avg_citations_Q,"(1.77, 4.07)",168,0.31162413175212902783
avg_citations_Q,"(0.1, 1.47)",169,0.35730473038963539984
avg_citations_Q,"(1.48, 1.74)",169,0.33130676962617837622
avg_citations_Q,"(1.77, 4.07)",169,0.3113884999841862165
avg_citations_Q,"(0.1, 1.47)",170,0.35714331035568234893
avg_citations_Q,"(1.48, 1.74)",170,0.33112969700091277967
avg_citations_Q,"(1.77, 4.07)",170,0.31172699264340494212
avg_citations_Q,"(0.1, 1.47)",171,0.35718876304401721248
avg_citations_Q,"(1.48, 1.74)",171,0.33108820290897987508
avg_citations_Q,"(1.77, 4.07)",171,0.31172303404700287628
avg_citations_Q,"(0.1, 1.47)",172,0.3571904435966733788
avg_citations_Q,"(1.48, 1.74)",172,0.33124414498926441102
avg_citations_Q,"(1.77, 4.07)",172,0.3115654114140622626
avg_citations_Q,"(0.1, 1.47)",173,0.35730567088896491847
avg_citations_Q,"(1.48, 1.74)",173,0.33132069723607161335
avg_citations_Q,"(1.77, 4.07)",173,0.31137363187496350632
avg_citations_Q,"(0.1, 1.47)",174,0.3571112043595074117
avg_citations_Q,"(1.48, 1.74)",174,0.33117802810833423175
avg_citations_Q,"(1.77, 4.07)",174,0.31171076753215845882
avg_citations_Q,"(0.1, 1.47)",175,0.35737214837677840084
avg_citations_Q,"(1.48, 1.74)",175,0.33141898503964887013
avg_citations_Q,"(1.77, 4.07)",175,0.31120886658357277527
avg_citations_Q,"(0.1, 1.47)",176,0.3572801229875017188
avg_citations_Q,"(1.48, 1.74)",176,0.33133081268367159313
avg_citations_Q,"(1.77, 4.07)",176,0.31138906432882661743
avg_citations_Q,"(0.1, 1.47)",177,0.35723791925850033183
avg_citations_Q,"(1.48, 1.74)",177,0.33129776777315404356
avg_citations_Q,"(1.77, 4.07)",177,0.31146431296834560997
avg_citations_Q,"(0.1, 1.47)",178,0.35722707239879489632
avg_citations_Q,"(1.48, 1.74)",178,0.3312047678883754341
avg_citations_Q,"(1.77, 4.07)",178,0.3115681597128296117
avg_citations_Q,"(0.1, 1.47)",179,0.35733995885136408315
avg_citations_Q,"(1.48, 1.74)",179,0.3314044666419095811
avg_citations_Q,"(1.77, 4.07)",179,0.31125557450672629284
avg_citations_Q,"(0.1, 1.47)",180,0.35727788151075347175
avg_citations_Q,"(1.48, 1.74)",180,0.33127619414765759306
avg_citations_Q,"(1.77, 4.07)",180,0.31144592434158902548
avg_citations_Q,"(0.1, 1.47)",181,0.35738468656337113823
avg_citations_Q,"(1.48, 1.74)",181,0.331429439875769821
avg_citations_Q,"(1.77, 4.07)",181,0.31118587356085913585
avg_citations_Q,"(0.1, 1.47)",182,0.35725132433674381278
avg_citations_Q,"(1.48, 1.74)",182,0.33128368195821615482
avg_citations_Q,"(1.77, 4.07)",182,0.3114649937050399767
avg_citations_Q,"(0.1, 1.47)",183,0.35733041190324033262
avg_citations_Q,"(1.48, 1.74)",183,0.3313712510923078334
avg_citations_Q,"(1.77, 4.07)",183,0.31129833700445187308
avg_citations_Q,"(0.1, 1.47)",184,0.35729450818797054527
avg_citations_Q,"(1.48, 1.74)",184,0.33128616675162485838
avg_citations_Q,"(1.77, 4.07)",184,0.31141932506040461968
avg_citations_Q,"(0.1, 1.47)",185,0.35732151805537238503
avg_citations_Q,"(1.48, 1.74)",185,0.33130035755872874035
avg_citations_Q,"(1.77, 4.07)",185,0.3113781243858989267
avg_citations_Q,"(0.1, 1.47)",186,0.35734197916168728397
avg_citations_Q,"(1.48, 1.74)",186,0.33138862319745368806
avg_citations_Q,"(1.77, 4.07)",186,0.31126939764085916138
avg_citations_Q,"(0.1, 1.47)",187,0.35726718344128722695
avg_citations_Q,"(1.48, 1.74)",187,0.33125210078280866116
avg_citations_Q,"(1.77, 4.07)",187,0.31148071577590410192
avg_citations_Q,"(0.1, 1.47)",188,0.3572822088423245212
avg_citations_Q,"(1.48, 1.74)",188,0.3312510801567605739
avg_citations_Q,"(1.77, 4.07)",188,0.31146671100091489484
avg_citations_Q,"(0.1, 1.47)",189,0.3572312059235161505
avg_citations_Q,"(1.48, 1.74)",189,0.33129763201399736985
avg_citations_Q,"(1.77, 4.07)",189,0.3114711620624865268
avg_citations_Q,"(0.1, 1.47)",190,0.35729578688540565955
avg_citations_Q,"(1.48, 1.74)",190,0.33128696394166070064
avg_citations_Q,"(1.77, 4.07)",190,0.31141724917293370507
avg_citations_Q,"(0.1, 1.47)",191,0.35714643433658082523
avg_citations_Q,"(1.48, 1.74)",191,0.3311612472482927248
avg_citations_Q,"(1.77, 4.07)",191,0.31169231841512651048
avg_citations_Q,"(0.1, 1.47)",192,0.35726886540911709917
avg_citations_Q,"(1.48, 1.74)",192,0.3312822772719820882
avg_citations_Q,"(1.77, 4.07)",192,0.31144885731890081636
avg_citations_Q,"(0.1, 1.47)",193,0.35720957043062648626
avg_citations_Q,"(1.48, 1.74)",193,0.3312228876097824959
avg_citations_Q,"(1.77, 4.07)",193,0.31156754195959100422
avg_citations_Q,"(0.1, 1.47)",194,0.35721079146218521542
avg_citations_Q,"(1.48, 1.74)",194,0.33118993423905753267
avg_citations_Q,"(1.77, 4.07)",194,0.3115992742987572988
avg_citations_Q,"(0.1, 1.47)",195,0.35716298609545117052
avg_citations_Q,"(1.48, 1.74)",195,0.3312385284635145885
avg_citations_Q,"(1.77, 4.07)",195,0.3115984854410343113
avg_citations_Q,"(0.1, 1.47)",196,0.35724107904537657596
avg_citations_Q,"(1.48, 1.74)",196,0.33129352974091410351
avg_citations_Q,"(1.77, 4.07)",196,0.3114653912137092598
avg_citations_Q,"(0.1, 1.47)",197,0.35721042264934818028
avg_citations_Q,"(1.48, 1.74)",197,0.33121788690341334116
avg_citations_Q,"(1.77, 4.07)",197,0.31157169044723847682
avg_citations_Q,"(0.1, 1.47)",198,0.35746978066422094113
avg_citations_Q,"(1.48, 1.74)",198,0.33146771665409280772
avg_citations_Q,"(1.77, 4.07)",198,0.3110625026816862154
avg_citations_Q,"(0.1, 1.47)",199,0.35716771057096012183
avg_citations_Q,"(1.48, 1.74)",199,0.33122849028472967659
avg_citations_Q,"(1.77, 4.07)",199,0.3116037991443101327
avg_citations_Q,"(0.1, 1.47)",200,0.35733487067859256233
avg_citations_Q,"(1.48, 1.74)",200,0.33132383658099460132
avg_citations_Q,"(1.77, 4.07)",200,0.31134129274041295947
avg_citations_Q10,"(0.1, 1.24)",1,0.13176507613328093954
avg_citations_Q10,"(1.24, 1.34)",1,0.09742289194425124511
avg_citations_Q10,"(1.34, 1.43)",1,0.092221175517530922414
avg_citations_Q10,"(1.43, 1.54)",1,0.08114932086746622358
avg_citations_Q10,"(1.54, 1.59)",1,0.08953735158380549969
avg_citations_Q10,"(1.59, 1.66)",1,0.110613442222950110975
avg_citations_Q10,"(1.66, 1.81)",1,0.11505519377413630282
avg_citations_Q10,"(1.82, 1.91)",1,0.12870490779501616084
avg_citations_Q10,"(1.91, 2.15)",1,0.1035876648853304299
avg_citations_Q10,"(2.17, 4.07)",1,0.049942975276232182358
avg_citations_Q10,"(0.1, 1.24)",2,0.13169161072378584571
avg_citations_Q10,"(1.24, 1.34)",2,0.09742441647585978245
avg_citations_Q10,"(1.34, 1.43)",2,0.092239126746672319424
avg_citations_Q10,"(1.43, 1.54)",2,0.08115602850328231751
avg_citations_Q10,"(1.54, 1.59)",2,0.08950095186797377658
avg_citations_Q10,"(1.59, 1.66)",2,0.11049578124285198557
avg_citations_Q10,"(1.66, 1.81)",2,0.11509706846689171675
avg_citations_Q10,"(1.82, 1.91)",2,0.12872243963958672719
avg_citations_Q10,"(1.91, 2.15)",2,0.1036347848261629077
avg_citations_Q10,"(2.17, 4.07)",2,0.050037791506932662973
avg_citations_Q10,"(0.1, 1.24)",3,0.13181301617002041725
avg_citations_Q10,"(1.24, 1.34)",3,0.097428159503091296966
avg_citations_Q10,"(1.34, 1.43)",3,0.09220702020047672574
avg_citations_Q10,"(1.43, 1.54)",3,0.0811479677977807605
avg_citations_Q10,"(1.54, 1.59)",3,0.08955767062885220844
avg_citations_Q10,"(1.59, 1.66)",3,0.110678540018289463014
avg_citations_Q10,"(1.66, 1.81)",3,0.1150332998824418097
avg_citations_Q10,"(1.82, 1.91)",3,0.12869242370478186965
avg_citations_Q10,"(1.91, 2.15)",3,0.10355346530124861425
avg_citations_Q10,"(2.17, 4.07)",3,0.049888436793016815317
avg_citations_Q10,"(0.1, 1.24)",4,0.13171617040682186977
avg_citations_Q10,"(1.24, 1.34)",4,0.09742469482144836254
avg_citations_Q10,"(1.34, 1.43)",4,0.09223216663895653846
avg_citations_Q10,"(1.43, 1.54)",4,0.08115494234136530321
avg_citations_Q10,"(1.54, 1.59)",4,0.08951269834650499562
avg_citations_Q10,"(1.59, 1.66)",4,0.110526426933239403816
avg_citations_Q10,"(1.66, 1.81)",4,0.11508496894568003933
avg_citations_Q10,"(1.82, 1.91)",4,0.12871485468448489989
avg_citations_Q10,"(1.91, 2.15)",4,0.103618788064802258254
avg_citations_Q10,"(2.17, 4.07)",4,0.050014288816696266994
avg_citations_Q10,"(0.1, 1.24)",5,0.1316992083111511776
avg_citations_Q10,"(1.24, 1.34)",5,0.097433885542591936696
avg_citations_Q10,"(1.34, 1.43)",5,0.09223720750779643679
avg_citations_Q10,"(1.43, 1.54)",5,0.081160394113484939485
avg_citations_Q10,"(1.54, 1.59)",5,0.08949611474125685151
avg_citations_Q10,"(1.59, 1.66)",5,0.11048709347061637349
avg_citations_Q10,"(1.66, 1.81)",5,0.11510321472392519095
avg_citations_Q10,"(1.82, 1.91)",5,0.12871674203521877834
avg_citations_Q10,"(1.91, 2.15)",5,0.1036253957312515234
avg_citations_Q10,"(2.17, 4.07)",5,0.050040743822706823518
avg_citations_Q10,"(0.1, 1.24)",6,0.1317410316002646482
avg_citations_Q10,"(1.24, 1.34)",6,0.09741118300595007312
avg_citations_Q10,"(1.34, 1.43)",6,0.09222199094397470726
avg_citations_Q10,"(1.43, 1.54)",6,0.08113737938621430629
avg_citations_Q10,"(1.54, 1.59)",6,0.08954056514397581666
avg_citations_Q10,"(1.59, 1.66)",6,0.110612480885802270676
avg_citations_Q10,"(1.66, 1.81)",6,0.115053225939781722516
avg_citations_Q10,"(1.82, 1.91)",6,0.12872807171021274419
avg_citations_Q10,"(1.91, 2.15)",6,0.10360523882111263425
avg_citations_Q10,"(2.17, 4.07)",6,0.04994883256271102495
avg_citations_Q10,"(0.1, 1.24)",7,0.13171292775609843579
avg_citations_Q10,"(1.24, 1.34)",7,0.09744528230980731402
avg_citations_Q10,"(1.34, 1.43)",7,0.09223560395359334974
