topic,white_M,hispanic_M,black_M,asian_M,white_F,hispanic_F,black_F,asian_F,carnegie_group,carnegie_tag
34,-0.113594218300491101676,-0.053589024637533002866,-0.09196177910648994019,-0.15299263490840771175,0.21635009829986521796,0.1599918772904081215,0.22977688310292771086,-0.0075505915140023748943,hsi,not HSI
35,0.076601561885794122926,-0.049221504645570469656,0.051636710518507514863,-0.23542859133389291846,0.0064627065600572615543,-0.074080059932346329504,-0.04061188175100033436,-0.18581645231907373495,hsi,not HSI
36,-0.0030061790812392850925,0.0005077669594653351883,0.14860449067763091687,-0.19188014999845953636,0.038214067902409992977,-0.020001730571738478347,0.30562178877081356708,-0.16775832204982941536,hsi,not HSI
37,-0.0023031290009226412004,0.067075743223599469515,-0.046327954072586680773,0.16576272229123105418,-0.060651335302458658934,0.059403395369929220507,-0.036062076787847600673,0.033964036816861602197,hsi,not HSI
38,0.094375093722967908264,0.0968470785559853763,0.029407428338603231821,0.367365056500527237,-0.22968373211666462207,-0.28440090935248407103,-0.25800892130924062704,-0.038801927229453428913,hsi,not HSI
39,0.030653968425998963073,-0.06290375734129738714,0.050737106674397377485,-0.36958159255757763799,0.11133924845580762378,-0.012237014219836072737,0.10098126802702978803,-0.22034659638553360936,hsi,not HSI
40,0.03644122280854195095,0.23011334825914124319,0.020608579756008211029,-0.20271915849592353487,-0.006127864780202989085,0.24875717843287505266,-0.041424725034104096144,-0.14178191300904143831,hsi,not HSI
41,0.117725878641433715876,0.022014794649294017171,0.05860110526110836541,0.031081693949997283178,-0.12992211296279835886,-0.31597042873567180446,-0.23314097108135622819,-0.118447717088382619365,hsi,not HSI
42,0.088139998532825130045,0.11941917719476336998,0.082527953283996812535,0.09027140469029110788,-0.16918771873485310156,-0.13250662459978237989,-0.16946851830367155157,0.0011247883250417825985,hsi,not HSI
43,-0.24047594819243484993,-0.3062076301645660095,-0.21280635155470953833,-0.3980639810810940432,0.500517433954082601,0.28908606150062906637,0.6089269285030194964,-0.02096828648871890599,hsi,not HSI
44,0.19944591155029105125,0.27416750888127357916,0.10567078363564703068,0.25822311983276498087,-0.3440403493767299596,-0.28173414032421847323,-0.3964958097138019765,-0.20055136681751877865,hsi,not HSI
45,0.03683998602471700288,0.022390025788806588113,0.016210601858560860907,0.44182110835636058312,-0.20360477519452145026,-0.1389633039141501193,-0.18407586377275376635,0.100825624710789354325,hsi,not HSI
46,-0.020701571112327263693,0.029466681850143712365,0.0058030973804589172,-0.27841337695229495183,0.120519220834426618225,0.15258124264576442258,0.11717403336883966229,-0.11469087970620532417,hsi,not HSI
47,0.058914020098129750306,-0.020667999105880477937,0.041857467355937900337,-0.060214906768959707494,-0.046926809346461619368,0.033969188169767029414,-0.13697606373988833149,-0.0791556380940004505,hsi,not HSI
48,-0.22493282761086290958,-0.17712879613594009314,-0.17715228609044680544,-0.33312556779930931506,0.422071345743617265,0.41122480522699591025,0.47579847686477936934,0.05200002023886210413,hsi,not HSI
49,0.1553724899479457472,0.17601389221142469418,0.10821888936559045328,0.47288210709714101928,-0.3638523288403287934,-0.42574951419973285451,-0.3749804834028973068,-0.02664641503871876464,hsi,not HSI
50,-0.04065330044317502756,-0.040487968050185687196,-0.03221601955220704678,-0.3782544845483238936,0.186281810781066891,0.20693342686456794876,0.18342017052046588979,-0.096916458628711718896,hsi,not HSI
51,0.004892860898287734522,0.26597772354687746008,-0.0055787433231265615803,-0.33393005448810912688,0.053959901229489775926,0.442123608688549113,0.035198415322494604738,-0.093182929578593674444,hsi,not HSI
52,0.0737192684825402634,0.17929265615703342588,0.093362574029125884145,0.14514543966490772579,-0.16225161027550116626,-0.16251993489959649648,-0.2050655330132388912,-0.025814629935183391841,hsi,not HSI
53,0.06823977315323603724,-0.01855534389410272222,0.06552597305574650458,0.10220245760476942803,-0.11834849600925436444,-0.22906823612927397477,-0.12804156808503843249,0.00011323923446254595404,hsi,not HSI
