topic,white_M,hispanic_M,black_M,asian_M,white_F,hispanic_F,black_F,asian_F,carnegie_group,carnegie_tag
188,0.0005255928496868600555,0.0004784349301347583895,0.00050037106949055262487,0.0006889588076127732068,0.00042052324464416020316,0.00037978839236567540016,0.0005028583132412850968,0.000629201523780086891,avg_citations_Q10,"(1.24, 1.34)"
189,0.00033810770186363502841,0.00033416845355704814412,0.0002936959289721893003,0.0003503093695593989929,0.0003301572604943869337,0.00031796924746695441973,0.00033805267772141809347,0.00027812564249396765996,avg_citations_Q10,"(1.24, 1.34)"
190,0.00042492580965425135607,0.00038973815978776462298,0.0003906322308909810769,0.0004238583669595099182,0.00044770271118448450226,0.00027545395967822206897,0.00045134104741310772092,0.00041853960414520347433,avg_citations_Q10,"(1.24, 1.34)"
191,0.006631138604144693378,0.0058886206565762288753,0.0065055658512035706434,0.010015539103467024909,0.005845253109803634736,0.0065757062433089007828,0.0058230124537772726446,0.008186058425133259242,avg_citations_Q10,"(1.24, 1.34)"
192,0.0031061106771741641938,0.0035195875179578836393,0.0031988039709631528085,0.004393166152698732264,0.0022230615725416625602,0.0018237970909760428852,0.0026517688853171422294,0.0032917311946219734387,avg_citations_Q10,"(1.24, 1.34)"
193,0.0005829315651006103344,0.00063480184471508732157,0.00055347092739665486763,0.00042823245714644369662,0.00050985650143362518954,0.0005919899113013476873,0.0005969994123715329704,0.0005357449691971475492,avg_citations_Q10,"(1.24, 1.34)"
194,0.0006025556063037597594,0.0004949804663837883754,0.0005988142959489949818,0.00046273556391702801662,0.0006032922246227422152,0.00071349827658489351966,0.00059328577539368705413,0.00056421685585832024966,avg_citations_Q10,"(1.24, 1.34)"
195,0.0013667777783910016988,0.0012789592974737534792,0.0014195942192160826799,0.0018109631966580982055,0.0013905729918247004034,0.0012659110360323576925,0.0014060321320270088101,0.0017103263548090213885,avg_citations_Q10,"(1.24, 1.34)"
196,0.0018929265907152156481,0.0018630273766813855634,0.0018283888006100110807,0.0014907192916539969363,0.0028276173308396297147,0.0028605177833824563036,0.0031468063548494230514,0.0020907824484978137253,avg_citations_Q10,"(1.24, 1.34)"
197,0.0026056718668411176544,0.0024926284971874464719,0.0025439855548161037745,0.0020221487394294069012,0.0033726411837655053982,0.0028975374761939044451,0.0035522800943428660637,0.0029143677140937130522,avg_citations_Q10,"(1.24, 1.34)"
198,0.009604911863152978204,0.009628759761479304469,0.010133512755258178981,0.014217892488802224088,0.009500083811143514174,0.008581829402170889611,0.009902780531450382902,0.015311321195446384198,avg_citations_Q10,"(1.24, 1.34)"
199,0.00091901386704610259894,0.00089174006618006041,0.0009751455792134173274,0.00064230845228206932024,0.0012688461409176521412,0.0010605827862802571247,0.0011926821535675473626,0.0008388420644910948324,avg_citations_Q10,"(1.24, 1.34)"
200,0.0019042298729615946687,0.0018974372779345750844,0.0021184113727006535303,0.0014731596442478324962,0.0029699540171655757282,0.0019492522951859936267,0.002757534131146239866,0.0018732992464719214035,avg_citations_Q10,"(1.24, 1.34)"
201,0.00047475630777593326667,0.00078318971361170876025,0.00053910649825342902736,0.0004305843603504191294,0.00040183540367023591208,0.00062697162261938317063,0.00040893662760067673822,0.0006326053540270597573,avg_citations_Q10,"(1.24, 1.34)"
202,0.0039202691235555332803,0.0035079994278967642903,0.0040722190993010423762,0.004046121944537785164,0.0039168637813250915306,0.003625895778232103599,0.0037029582266048804178,0.0036602857014200308793,avg_citations_Q10,"(1.24, 1.34)"
203,0.0071722867005699132344,0.0071263437937670611136,0.0076580688742607006678,0.008535409595505853703,0.0066209099079435047926,0.005422208503231630385,0.0064142288132560598784,0.007283140427374844442,avg_citations_Q10,"(1.24, 1.34)"
204,0.013282272116127092663,0.014479986258899768319,0.0134737788399443021655,0.022986481210029947888,0.008483895122466166797,0.008723757528154018881,0.0077414904659223334428,0.015543467630931737135,avg_citations_Q10,"(1.24, 1.34)"
205,0.0023974191934905518324,0.0025637078769969429654,0.0023056403645070767408,0.002074494261413977454,0.002160671997570687199,0.002316293594330456565,0.0021282681690948520156,0.0021050000173649302613,avg_citations_Q10,"(1.24, 1.34)"
206,0.00058426728426685922297,0.00049876087867324315996,0.00058864980106553655697,0.0007783031187424860959,0.0005328586649231247774,0.0005436742839664037204,0.0005347735501248457845,0.00054472721436364839436,avg_citations_Q10,"(1.24, 1.34)"
